"version","match_id","match_run_time_in_ms","match_run_time","match_time_in_ms","event_id","player_seq_id","event_order","half_time","side","category","event","event_type","action_type","from_player_id","from_player_name","from_player_shirt_number","to_player_id","to_player_name","to_player_shirt_number","team_id","team_name","sequence_type","outcome","outcome_additional","opposition_touch","body_type","direction","pressure","style","style_additional","frame_location","game_state","game_period","game_period_additional","game_involvement","origin","origin_additional","save_type","save_detail","stance","x_frame","y_frame","movement","offering_to_receive_total_units","line_break_direction","line_break_outcome","team_shape","team_unit","team_units_broken","total_team_units","event_end_time_in_ms","x","x_mirrored","y","y_mirrored","x_location_start","x_location_start_mirrored","x_location_end","x_location_end_mirrored","y_location_start","y_location_start_mirrored","y_location_end","y_location_end_mirrored"
"v1.1",131909,2560640,"00:42:41",2560481,3140,1118,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",357525,"LINARI ELENA",5,"","","",1883722,"ITALY","possession","possession_interrupted","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2624761904761905,0.2624761904761905,0.10602941176470589,0.10602941176470589,"","","","","","","",""
"v1.1",131909,2560650,"00:42:41",2560491,3141,1119,1,1,"r","out_of_possession","block","defensive_event","",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","","possession_out_of_play_interrupted","blocked_clearance","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2714285714285714,0.7285714285714286,0.10617647058823529,0.8938235294117647,"","","","","","","",""
"v1.1",131909,2562860,"00:42:43",2562701,3142,1119,2,1,"r","out_of_possession","possession_outcome","possession_outcome","",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","possession","possession_out_of_play_interrupted","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.19933333333333333,0.8006666666666666,-0.001,1.001,"","","","","","","",""
"v1.1",131909,2580530,"00:43:01",2580371,3143,1120,1,1,"l","in_contest","physical_duel","possession_contest","",420247,"GIACINTI VALENTINA",9,"","","",1883722,"ITALY","","","won","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3840952380952381,0.3840952380952381,0.04470588235294118,0.04470588235294118,"","","","","","","",""
"v1.1",131909,2580540,"00:43:01",2580381,3144,1121,1,1,"r","in_contest","physical_duel","possession_contest","",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","","opposition_retained","lost","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3900952380952381,0.609904761904762,0.04352941176470588,0.9564705882352941,"","","","","","","",""
"v1.1",131909,2580750,"00:43:01",2580591,3145,1122,1,1,"l","in_possession","throwin","set_play","valid_throw",467085,"DI GUGLIELMO LUCIA",4,"","","",1883722,"ITALY","","teammate_reception","","","feet","","","","","","","","","","","","","","","","","","","over","line_break_complete","outside","","1",3,"",0.23914285714285713,0.23914285714285713,0.0027941176470588237,0.0027941176470588237,"","","","","","","",""
"v1.1",131909,2582490,"00:43:03",2582331,3146,1121,2,1,"r","in_contest","possession_outcome","possession_outcome","",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","possession","opposition_retained","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4080952380952381,0.5919047619047619,0.03985294117647059,0.9601470588235295,"","","","","","","",""
"v1.1",131909,2582500,"00:43:03",2582341,3147,1120,2,1,"l","in_possession","reception","receiving_possession","throwin",420247,"GIACINTI VALENTINA",9,"","","",1883722,"ITALY","","","","","","","direct_pressure","","","","","","","","","","","","","","","","","","","outside","between_1_2","",3,"",0.4093333333333333,0.4093333333333333,0.03676470588235294,0.03676470588235294,"","","","","","","",""
"v1.1",131909,2582550,"00:43:03",2582391,3148,1122,2,1,"l","in_possession","possession_outcome","possession_outcome","",467085,"DI GUGLIELMO LUCIA",4,"","","",1883722,"ITALY","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4086666666666667,0.4086666666666667,0.03676470588235294,0.03676470588235294,"","","","","","","",""
"v1.1",131909,2583700,"00:43:04",2583541,3149,1120,3,1,"l","in_possession","possession_outcome","possession_outcome","miscontrol",420247,"GIACINTI VALENTINA",9,"","","",1883722,"ITALY","possession","possession_out_of_play_lost","player_on_ball_error","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.41819047619047617,0.41819047619047617,-0.001,-0.001,"","","","","","","",""
"v1.1",131909,2588210,"00:43:08",2588051,3150,1123,1,1,"r","in_possession","throwin","set_play","valid_throw",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","teammate_reception","","","feet","","","","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.3915238095238095,0.6084761904761905,-0.001,1.001,"","","","","","","",""
"v1.1",131909,2589150,"00:43:09",2588991,3151,1124,1,1,"r","in_possession","no_offer","offering_to_receive","",420318,"BENITEZ LORENA",16,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",2589150,0.4097142857142857,0.5902857142857143,0.11426470588235293,0.8857352941176471,"","","","","","","",""
"v1.1",131909,2589150,"00:43:09",2588991,3152,1124,2,1,"r","in_possession","reception","receiving_possession","throwin",420318,"BENITEZ LORENA",16,"","","",1884881,"ARGENTINA","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",3,"",0.4097142857142857,0.5902857142857143,0.11426470588235293,0.8857352941176471,"","","","","","","",""
"v1.1",131909,2589190,"00:43:09",2589031,3153,1123,2,1,"r","in_possession","possession_outcome","possession_outcome","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4063809523809524,0.5936190476190476,0.10161764705882353,0.8983823529411765,"","","","","","","",""
"v1.1",131909,2589210,"00:43:09",2589051,3154,1125,1,1,"l","out_of_possession","pressing","defensive_pressure","",420247,"GIACINTI VALENTINA",9,"","","",1883722,"ITALY","","","","","","shown_inside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.42533333333333334,0.42533333333333334,0.06264705882352942,0.06264705882352942,"","","","","","","",""
"v1.1",131909,2589860,"00:43:10",2589701,3155,1126,1,1,"l","out_of_possession","pressing","defensive_pressure","",378008,"GIUGLIANO MANUELA",6,"","","",1883722,"ITALY","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.3355238095238095,0.3355238095238095,0.14573529411764705,0.14573529411764705,"","","","","","","",""
"v1.1",131909,2589950,"00:43:10",2589791,3156,1127,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.30704761904761907,0.30704761904761907,0.2486764705882353,0.2486764705882353,"","","","","","","",""
"v1.1",131909,2590710,"00:43:11",2590551,3157,1125,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",420247,"GIACINTI VALENTINA",9,"","","",1883722,"ITALY","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.38295238095238093,0.38295238095238093,0.1111764705882353,0.1111764705882353,"","","","","","","",""
"v1.1",131909,2591040,"00:43:11",2590881,3158,1126,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",378008,"GIUGLIANO MANUELA",6,"","","",1883722,"ITALY","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.3374285714285714,0.3374285714285714,0.13352941176470587,0.13352941176470587,"","","","","","","",""
"v1.1",131909,2591050,"00:43:11",2590891,3159,1124,3,1,"r","in_possession","pass","distribution","",420318,"BENITEZ LORENA",16,330067,"BANINI ESTEFANIA",22,1884881,"ARGENTINA","","possession_complete","","","right_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","through","line_break_complete","outside","","2",3,"",0.34495238095238095,0.6550476190476191,0.1288235294117647,0.8711764705882353,0.34495238095238095,0.6550476190476191,0.26295238095238094,0.7370476190476191,0.1288235294117647,0.8711764705882353,0.023823529411764705,0.9761764705882353
"v1.1",131909,2591170,"00:43:11",2591011,3160,1127,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",420242,"CARUSO ARIANNA",18,"","","",1883722,"ITALY","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.31561904761904763,0.31561904761904763,0.2288235294117647,0.2288235294117647,"","","","","","","",""
"v1.1",131909,2591950,"00:43:12",2591791,3161,1128,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",420238,"BONANSEA BARBARA",8,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.32342857142857145,0.32342857142857145,0.05191176470588235,0.05191176470588235,"","","","","","","",""
"v1.1",131909,2593110,"00:43:13",2592951,3162,1128,2,1,"l","out_of_possession","pressing","defensive_pressure","",420238,"BONANSEA BARBARA",8,"","","",1883722,"ITALY","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.2939047619047619,0.2939047619047619,0.045,0.045,"","","","","","","",""
"v1.1",131909,2593140,"00:43:13",2592981,3163,1124,4,1,"r","in_possession","possession_outcome","possession_outcome","",420318,"BENITEZ LORENA",16,"","","",1884881,"ARGENTINA","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.26295238095238094,0.7370476190476191,0.023823529411764705,0.9761764705882353,"","","","","","","",""
"v1.1",131909,2593170,"00:43:13",2593011,3164,1129,1,1,"r","in_possession","no_offer","offering_to_receive","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",2593170,0.27923809523809523,0.7207619047619047,0.015294117647058824,0.9847058823529412,"","","","","","","",""
"v1.1",131909,2593170,"00:43:13",2593011,3165,1129,2,1,"r","in_possession","reception","receiving_possession","pass",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","outside","between_2_3","",3,"",0.27923809523809523,0.7207619047619047,0.015294117647058824,0.9847058823529412,"","","","","","","",""
"v1.1",131909,2595230,"00:43:15",2595071,3166,1128,3,1,"l","out_of_possession","possession_outcome","possession_outcome","",420238,"BONANSEA BARBARA",8,"","","",1883722,"ITALY","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.2195238095238095,0.2195238095238095,0.03573529411764706,0.03573529411764706,"","","","","","","",""
"v1.1",131909,2595290,"00:43:16",2595131,3167,1129,3,1,"r","in_possession","pass","distribution","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","possession_incomplete","defensive_event","","right_foot","","indirect_pressure","lofted","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.19666666666666666,0.8033333333333333,0.020588235294117647,0.9794117647058823,0.19666666666666666,0.8033333333333333,0.18371428571428572,0.8162857142857143,0.020588235294117647,0.9794117647058823,0.025735294117647058,0.9742647058823529
"v1.1",131909,2595450,"00:43:16",2595291,3168,1129,4,1,"r","in_possession","possession_outcome","possession_outcome","blocked",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","possession","possession_incomplete","defensive_event","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18371428571428572,0.8162857142857143,0.025735294117647058,0.9742647058823529,"","","","","","","",""
"v1.1",131909,2595470,"00:43:16",2595311,3169,1130,1,1,"l","out_of_possession","block","defensive_event","",467085,"DI GUGLIELMO LUCIA",4,"","","",1883722,"ITALY","","possession_out_of_play_interrupted","blocked_pass","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17904761904761904,0.17904761904761904,0.06661764705882353,0.06661764705882353,"","","","","","","",""
"v1.1",131909,2597320,"00:43:18",2597161,3170,1130,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",467085,"DI GUGLIELMO LUCIA",4,"","","",1883722,"ITALY","possession","possession_out_of_play_interrupted","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.03666666666666667,0.03666666666666667,0.10588235294117647,0.10588235294117647,"","","","","","","",""
"v1.1",131909,2629190,"00:43:49",2629031,3171,1131,1,1,"r","in_possession","corner","set_play","short",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0032380952380952383,0.9967619047619047,0.0,1.0,"","","","","","","",""
"v1.1",131909,2629190,"00:43:49",2629031,3172,1131,2,1,"r","in_possession","pass","distribution","",420334,"STABILE ELIANA",3,357674,"BONSEGUNDO FLORENCIA",15,1884881,"ARGENTINA","","possession_complete","","","left_foot","","no_pressure","push","","","","","","","corner","","","","","","","","","","","","","","","",0.0032380952380952383,0.9967619047619047,0.0,1.0,0.0032380952380952383,0.9967619047619047,0.09390476190476191,0.9060952380952381,0.0,1.0,0.01661764705882353,0.9833823529411765
"v1.1",131909,2630110,"00:43:50",2629951,3173,1131,3,1,"r","in_possession","possession_outcome","possession_outcome","",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09390476190476191,0.9060952380952381,0.01661764705882353,0.9833823529411765,"","","","","","","",""
"v1.1",131909,2630160,"00:43:50",2630001,3174,1132,1,1,"r","in_possession","offer","offering_to_receive","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","inside","in_front","","",2631290,0.18685714285714286,0.8131428571428572,0.31926470588235295,0.680735294117647,0.15456,0.84544,0.15514285714285714,0.8448571428571429,0.37383,0.62617,0.3210294117647059,0.6789705882352941
"v1.1",131909,2630200,"00:43:50",2630041,3175,1133,1,1,"l","out_of_possession","pressing","defensive_pressure","",378008,"GIUGLIANO MANUELA",6,"","","",1883722,"ITALY","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.08323809523809524,0.08323809523809524,0.08955882352941176,0.08955882352941176,"","","","","","","",""
"v1.1",131909,2630210,"00:43:50",2630051,3176,1134,1,1,"r","in_possession","no_offer","offering_to_receive","",357674,"BONSEGUNDO FLORENCIA",15,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",2630210,0.09390476190476191,0.9060952380952381,0.012058823529411764,0.9879411764705882,"","","","","","","",""
"v1.1",131909,2630210,"00:43:50",2630051,3177,1134,2,1,"r","in_possession","reception","receiving_possession","corner",357674,"BONSEGUNDO FLORENCIA",15,"","","",1884881,"ARGENTINA","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","outside","in_front","",2,"",0.09390476190476191,0.9060952380952381,0.012058823529411764,0.9879411764705882,"","","","","","","",""
"v1.1",131909,2631170,"00:43:51",2631011,3178,1133,2,1,"l","out_of_possession","possession_outcome","possession_outcome","",378008,"GIUGLIANO MANUELA",6,"","","",1883722,"ITALY","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.11171428571428571,0.11171428571428571,0.0611764705882353,0.0611764705882353,"","","","","","","",""
"v1.1",131909,2631180,"00:43:51",2631021,3179,1134,3,1,"r","in_possession","pass","distribution","",357674,"BONSEGUNDO FLORENCIA",15,"","","",1884881,"ARGENTINA","","possession_incomplete","defensive_event","","right_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.11485714285714285,0.8851428571428571,0.020441176470588237,0.9795588235294118,0.11485714285714285,0.8851428571428571,0.22552380952380952,0.7744761904761905,0.020441176470588237,0.9795588235294118,0.2802941176470588,0.7197058823529412
"v1.1",131909,2631290,"00:43:52",2631131,3180,1132,2,1,"r","in_possession","possession_outcome","possession_outcome","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","attacking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.15514285714285714,0.8448571428571429,0.3210294117647059,0.6789705882352941,"","","","","","","",""
"v1.1",131909,2632500,"00:43:53",2632341,3181,1134,4,1,"r","in_possession","possession_outcome","possession_outcome","intercepted",357674,"BONSEGUNDO FLORENCIA",15,"","","",1884881,"ARGENTINA","possession","possession_incomplete","defensive_event","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.22552380952380952,0.7744761904761905,0.2802941176470588,0.7197058823529412,"","","","","","","",""
"v1.1",131909,2632510,"00:43:53",2632351,3182,1135,1,1,"l","out_of_possession","interception","defensive_event","",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","","possession_won","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.22447619047619047,0.22447619047619047,0.2986764705882353,0.2986764705882353,"","","","","","","",""
"v1.1",131909,2632510,"00:43:53",2632351,3183,1135,2,1,"l","in_possession","reception","receiving_possession","interception",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","inside","between_1_2","",2,"",0.22447619047619047,0.22447619047619047,0.2986764705882353,0.2986764705882353,"","","","","","","",""
"v1.1",131909,2632560,"00:43:53",2632401,3184,1136,1,1,"r","out_of_possession","pressing","defensive_pressure","",420318,"BENITEZ LORENA",16,"","","",1884881,"ARGENTINA","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.24571428571428572,0.7542857142857142,0.3211764705882353,0.6788235294117647,"","","","","","","",""
"v1.1",131909,2639700,"00:44:00",2639541,3185,1135,3,1,"l","in_possession","pass","distribution","",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","","possession_incomplete","player_on_ball_error","","right_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.5844761904761905,0.5844761904761905,0.09588235294117647,0.09588235294117647,0.5844761904761905,0.5844761904761905,0.6479047619047619,0.6479047619047619,0.09588235294117647,0.09588235294117647,0.37411764705882355,0.37411764705882355
"v1.1",131909,2639710,"00:44:00",2639551,3186,1136,2,1,"r","out_of_possession","possession_outcome","possession_outcome","",420318,"BENITEZ LORENA",16,"","","",1884881,"ARGENTINA","possession","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6084761904761905,0.3915238095238095,0.1285294117647059,0.8714705882352941,"","","","","","","",""
"v1.1",131909,2641800,"00:44:02",2641641,3187,1135,4,1,"l","in_possession","possession_outcome","possession_outcome","misplaced",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","possession","possession_incomplete","player_on_ball_error","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6479047619047619,0.6479047619047619,0.37411764705882355,0.37411764705882355,"","","","","","","",""
"v1.1",131909,2641830,"00:44:02",2641671,3188,1137,1,1,"l","out_of_possession","pressing","defensive_pressure","",467080,"BECCARI CHIARA",14,"","","",1883722,"ITALY","","","","","","shown_outside","indirect_pressure","","","","","","","","","","","","","","","","","","","","","","","",0.6147619047619047,0.6147619047619047,0.4466176470588235,0.4466176470588235,"","","","","","","",""
"v1.1",131909,2641840,"00:44:02",2641681,3189,1138,1,1,"r","in_possession","offer","offering_to_receive","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","outside","between_1_2","","",2642710,0.468,0.532,0.22852941176470587,0.7714705882352941,0.46813,0.5318700000000001,0.4940952380952381,0.5059047619047619,0.30047,0.69953,0.22088235294117647,0.7791176470588235
"v1.1",131909,2641850,"00:44:02",2641691,3190,1139,1,1,"r","in_possession","no_offer","offering_to_receive","",420324,"FALFAN DAIANA",8,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",2641850,0.6466666666666666,0.3533333333333334,0.3679411764705882,0.6320588235294118,"","","","","","","",""
"v1.1",131909,2641850,"00:44:02",2641691,3191,1139,2,1,"r","in_possession","reception","receiving_possession","loose_ball",420324,"FALFAN DAIANA",8,"","","",1884881,"ARGENTINA","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","inside","in_front","",2,"",0.6466666666666666,0.3533333333333334,0.3679411764705882,0.6320588235294118,"","","","","","","",""
"v1.1",131909,2642670,"00:44:03",2642511,3192,1139,3,1,"r","in_possession","pass","distribution","",420324,"FALFAN DAIANA",8,"","","",1884881,"ARGENTINA","","possession_incomplete","defensive_event","","right_foot","","indirect_pressure","driven","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.6297142857142857,0.37028571428571433,0.3764705882352941,0.6235294117647059,0.6297142857142857,0.37028571428571433,0.6195238095238095,0.3804761904761905,0.3764705882352941,0.6235294117647059,0.37470588235294117,0.6252941176470588
"v1.1",131909,2642690,"00:44:03",2642531,3193,1137,2,1,"l","out_of_possession","block","defensive_event","",467080,"BECCARI CHIARA",14,"","","",1883722,"ITALY","","possession_interrupted","blocked_pass","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6233333333333333,0.6233333333333333,0.38779411764705884,0.38779411764705884,"","","","","","","",""
"v1.1",131909,2642710,"00:44:03",2642551,3194,1138,2,1,"r","in_possession","possession_outcome","possession_outcome","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","attacking","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4940952380952381,0.5059047619047619,0.22088235294117647,0.7791176470588235,"","","","","","","",""
"v1.1",131909,2642710,"00:44:03",2642551,3195,1139,4,1,"r","in_possession","possession_outcome","possession_outcome","blocked",420324,"FALFAN DAIANA",8,"","","",1884881,"ARGENTINA","possession","possession_incomplete","defensive_event","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6195238095238095,0.3804761904761905,0.37470588235294117,0.6252941176470588,"","","","","","","",""
"v1.1",131909,2643570,"00:44:04",2643411,3196,1140,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6105714285714285,0.6105714285714285,0.1560294117647059,0.1560294117647059,"","","","","","","",""
"v1.1",131909,2644760,"00:44:05",2644601,3197,1141,1,1,"r","in_possession","no_offer","offering_to_receive","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",2,"","","","","","",2644760,0.5431428571428571,0.45685714285714285,0.16088235294117648,0.8391176470588235,"","","","","","","",""
"v1.1",131909,2644760,"00:44:05",2644601,3198,1141,2,1,"r","in_possession","reception","receiving_possession","loose_ball",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","indirect_pressure","","","","","","","","","","","","","","","","","","","outside","in_front","",2,"",0.5431428571428571,0.45685714285714285,0.16088235294117648,0.8391176470588235,"","","","","","","",""
"v1.1",131909,2646560,"00:44:07",2646401,3199,1141,3,1,"r","in_possession","pass","distribution","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","possession_incomplete","defensive_event","","right_foot","","indirect_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.5173333333333333,0.4826666666666667,0.10941176470588235,0.8905882352941177,0.5173333333333333,0.4826666666666667,0.5046666666666667,0.4953333333333333,0.10941176470588235,0.8905882352941177,0.0986764705882353,0.9013235294117647
"v1.1",131909,2646590,"00:44:07",2646431,3200,1137,3,1,"l","out_of_possession","possession_outcome","possession_outcome","",467080,"BECCARI CHIARA",14,"","","",1883722,"ITALY","possession","possession_interrupted","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5117142857142857,0.5117142857142857,0.10455882352941176,0.10455882352941176,"","","","","","","",""
"v1.1",131909,2646710,"00:44:07",2646551,3201,1141,4,1,"r","in_possession","possession_outcome","possession_outcome","blocked",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","possession","possession_incomplete","defensive_event","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5046666666666667,0.4953333333333333,0.0986764705882353,0.9013235294117647,"","","","","","","",""
"v1.1",131909,2646770,"00:44:07",2646611,3202,1140,2,1,"l","out_of_possession","block","defensive_event","",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","","possession_out_of_play_interrupted","blocked_pass","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5039047619047619,0.5039047619047619,0.10044117647058824,0.10044117647058824,"","","","","","","",""
"v1.1",131909,2647550,"00:44:08",2647391,3203,1140,3,1,"l","out_of_possession","possession_outcome","possession_outcome","",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","possession","possession_out_of_play_interrupted","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5068571428571429,0.5068571428571429,-0.001,-0.001,"","","","","","","",""
"v1.1",131909,2669440,"00:44:30",2669281,3204,1142,1,1,"r","in_possession","offer","offering_to_receive","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","inside","between_1_2","","",2671540,0.4114285714285714,0.5885714285714285,0.03529411764705882,0.9647058823529412,0.4153,0.5847,0.4582857142857143,0.5417142857142857,0.08172,0.91828,0.03573529411764706,0.9642647058823529
"v1.1",131909,2670740,"00:44:31",2670581,3205,1143,1,1,"r","in_possession","throwin","set_play","valid_throw",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","","teammate_reception","","","feet","","","","","","","","","","","","","","","","","","","over","line_break_complete","outside","","1",3,"",0.5141904761904762,0.4858095238095238,-0.001,1.001,"","","","","","","",""
"v1.1",131909,2671540,"00:44:32",2671381,3206,1142,2,1,"r","in_possession","reception","receiving_possession","throwin",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","outside","between_1_2","",3,"",0.4582857142857143,0.5417142857142857,0.03573529411764706,0.9642647058823529,"","","","","","","",""
"v1.1",131909,2671540,"00:44:32",2671381,3207,1142,3,1,"r","in_possession","pass","distribution","",330067,"BANINI ESTEFANIA",22,420334,"STABILE ELIANA",3,1884881,"ARGENTINA","","possession_complete","","","right_foot","","no_pressure","push","","","","","","","","","","","","","","","","","no_line_break","","","","","",0.4582857142857143,0.5417142857142857,0.03573529411764706,0.9642647058823529,0.4582857142857143,0.5417142857142857,0.5169523809523809,0.48304761904761906,0.03573529411764706,0.9642647058823529,0.01338235294117647,0.9866176470588235
"v1.1",131909,2671570,"00:44:32",2671411,3208,1143,2,1,"r","in_possession","possession_outcome","possession_outcome","",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4632380952380952,0.5367619047619048,0.03073529411764706,0.9692647058823529,"","","","","","","",""
"v1.1",131909,2671800,"00:44:32",2671641,3209,1144,1,1,"l","out_of_possession","pushing_on","defensive_pressure","",467062,"DRAGONI GIULIA",16,"","","",1883722,"ITALY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.4920952380952381,0.4920952380952381,0.10176470588235294,0.10176470588235294,"","","","","","","",""
"v1.1",131909,2672780,"00:44:33",2672621,3210,1142,4,1,"r","in_possession","possession_outcome","possession_outcome","",330067,"BANINI ESTEFANIA",22,"","","",1884881,"ARGENTINA","possession","possession_complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.5169523809523809,0.48304761904761906,0.01338235294117647,0.9866176470588235,"","","","","","","",""
"v1.1",131909,2672860,"00:44:33",2672701,3211,1145,1,1,"r","in_possession","no_offer","offering_to_receive","",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","","","","","","","","","","","","","","","","","","","","","","no_movement",3,"","","","","","",2672860,0.5181904761904762,0.4818095238095238,0.00823529411764706,0.991764705882353,"","","","","","","",""
"v1.1",131909,2672860,"00:44:33",2672701,3212,1145,2,1,"r","in_possession","reception","receiving_possession","pass",420334,"STABILE ELIANA",3,"","","",1884881,"ARGENTINA","","","","","","","no_pressure","","","","","","","","","","","","","","","","","","","outside","in_front","",3,"",0.5181904761904762,0.4818095238095238,0.00823529411764706,0.991764705882353,"","","","","","","",""
